VariableName,VarUnits,SampleMedium,DataType,ValueType,TimeSupport,TimeUnits,Speciation,SiteName,SiteCode,Latitude,Longitude,GeneralCategory,NoDataValue
"Discharge, cubic feet per second",ft3/s,Surface water,Mean,Derived Value,1,Day,Not Applicable,"RIO GRANDE AT ISLETA LAKES NR ISLETA, NM",NWISDV:08330875,34.94666667,-106.6802778,Unknown,-999999
UTCTimeStamp,LocalTimestamp,UTCOffset,Value,MethodDescription,QualityControlLevel,ValueAccuracy,CensorCode,OffsetValue,OffsetDescription,OffsetUnit,Qualifier,QualifierDescription,SourceDescription,SourceLink,Citation
2004-09-27 07:00:00,2004-09-27 00:00:00,-7,102,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-09-28 07:00:00,2004-09-28 00:00:00,-7,98.3,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-09-29 07:00:00,2004-09-29 00:00:00,-7,95.1,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-09-30 07:00:00,2004-09-30 00:00:00,-7,125,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-01 07:00:00,2004-10-01 00:00:00,-7,149,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-02 07:00:00,2004-10-02 00:00:00,-7,140,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-03 07:00:00,2004-10-03 00:00:00,-7,136,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-04 07:00:00,2004-10-04 00:00:00,-7,145,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-05 07:00:00,2004-10-05 00:00:00,-7,452,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-06 07:00:00,2004-10-06 00:00:00,-7,1310,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-07 07:00:00,2004-10-07 00:00:00,-7,380,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-08 07:00:00,2004-10-08 00:00:00,-7,171,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-09 07:00:00,2004-10-09 00:00:00,-7,183,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-10 07:00:00,2004-10-10 00:00:00,-7,176,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-11 07:00:00,2004-10-11 00:00:00,-7,232,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-12 07:00:00,2004-10-12 00:00:00,-7,276,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-13 07:00:00,2004-10-13 00:00:00,-7,144,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-14 07:00:00,2004-10-14 00:00:00,-7,227,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-15 07:00:00,2004-10-15 00:00:00,-7,216,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-16 07:00:00,2004-10-16 00:00:00,-7,140,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-17 07:00:00,2004-10-17 00:00:00,-7,159,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-18 07:00:00,2004-10-18 00:00:00,-7,209,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-19 07:00:00,2004-10-19 00:00:00,-7,162,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-20 07:00:00,2004-10-20 00:00:00,-7,136,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-21 07:00:00,2004-10-21 00:00:00,-7,131,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-22 07:00:00,2004-10-22 00:00:00,-7,129,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-23 07:00:00,2004-10-23 00:00:00,-7,135,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-24 07:00:00,2004-10-24 00:00:00,-7,126,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-25 07:00:00,2004-10-25 00:00:00,-7,129,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-26 07:00:00,2004-10-26 00:00:00,-7,122,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-27 07:00:00,2004-10-27 00:00:00,-7,169,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-28 07:00:00,2004-10-28 00:00:00,-7,226,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-29 07:00:00,2004-10-29 00:00:00,-7,140,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-30 07:00:00,2004-10-30 00:00:00,-7,127,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-10-31 07:00:00,2004-10-31 00:00:00,-7,148,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-01 07:00:00,2004-11-01 00:00:00,-7,169,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-02 07:00:00,2004-11-02 00:00:00,-7,166,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-03 07:00:00,2004-11-03 00:00:00,-7,216,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-04 07:00:00,2004-11-04 00:00:00,-7,230,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-05 07:00:00,2004-11-05 00:00:00,-7,234,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-06 07:00:00,2004-11-06 00:00:00,-7,231,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-07 07:00:00,2004-11-07 00:00:00,-7,241,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-08 07:00:00,2004-11-08 00:00:00,-7,245,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-09 07:00:00,2004-11-09 00:00:00,-7,281,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-10 07:00:00,2004-11-10 00:00:00,-7,437,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-11 07:00:00,2004-11-11 00:00:00,-7,449,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-12 07:00:00,2004-11-12 00:00:00,-7,434,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-13 07:00:00,2004-11-13 00:00:00,-7,432,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-14 07:00:00,2004-11-14 00:00:00,-7,440,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-15 07:00:00,2004-11-15 00:00:00,-7,457,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-16 07:00:00,2004-11-16 00:00:00,-7,599,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-17 07:00:00,2004-11-17 00:00:00,-7,747,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-18 07:00:00,2004-11-18 00:00:00,-7,774,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-19 07:00:00,2004-11-19 00:00:00,-7,750,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-20 07:00:00,2004-11-20 00:00:00,-7,774,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-21 07:00:00,2004-11-21 00:00:00,-7,751,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-22 07:00:00,2004-11-22 00:00:00,-7,769,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-23 07:00:00,2004-11-23 00:00:00,-7,1190,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-24 07:00:00,2004-11-24 00:00:00,-7,793,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-25 07:00:00,2004-11-25 00:00:00,-7,725,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-26 07:00:00,2004-11-26 00:00:00,-7,712,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-27 07:00:00,2004-11-27 00:00:00,-7,743,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-28 07:00:00,2004-11-28 00:00:00,-7,789,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-29 07:00:00,2004-11-29 00:00:00,-7,801,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-11-30 07:00:00,2004-11-30 00:00:00,-7,804,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-01 07:00:00,2004-12-01 00:00:00,-7,758,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-02 07:00:00,2004-12-02 00:00:00,-7,728,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-03 07:00:00,2004-12-03 00:00:00,-7,578,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-04 07:00:00,2004-12-04 00:00:00,-7,532,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-05 07:00:00,2004-12-05 00:00:00,-7,608,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-06 07:00:00,2004-12-06 00:00:00,-7,663,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-07 07:00:00,2004-12-07 00:00:00,-7,718,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-08 07:00:00,2004-12-08 00:00:00,-7,847,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-09 07:00:00,2004-12-09 00:00:00,-7,897,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-10 07:00:00,2004-12-10 00:00:00,-7,898,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-11 07:00:00,2004-12-11 00:00:00,-7,903,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-12 07:00:00,2004-12-12 00:00:00,-7,895,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-13 07:00:00,2004-12-13 00:00:00,-7,907,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-14 07:00:00,2004-12-14 00:00:00,-7,971,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-15 07:00:00,2004-12-15 00:00:00,-7,1050,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-16 07:00:00,2004-12-16 00:00:00,-7,1060,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-17 07:00:00,2004-12-17 00:00:00,-7,1050,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-18 07:00:00,2004-12-18 00:00:00,-7,1050,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-19 07:00:00,2004-12-19 00:00:00,-7,1060,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-20 07:00:00,2004-12-20 00:00:00,-7,1070,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-21 07:00:00,2004-12-21 00:00:00,-7,1070,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-22 07:00:00,2004-12-22 00:00:00,-7,1060,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2004-12-23 07:00:00,2004-12-23 00:00:00,-7,1040,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
